ENSG	Name	Size
ENSG00000237991.3	RPL35P1	370
ENSG00000237992.1	LINC01808	754
ENSG00000237993.1	AL365318.1	705
ENSG00000237994.1	AC003659.1	465
ENSG00000237997.1	RCC2P2	918
ENSG00000237999.2	ACTG1P19	1116
ENSG00000238000.1	AC116347.1	720
ENSG00000238001.2	SNRPCP1	458
ENSG00000238002.2	NPAP1P6	3484
ENSG00000238003.1	RPL10P4	308
ENSG00000238004.1	AC009227.2	511
ENSG00000238005.2	AL391832.2	509.2
ENSG00000238007.1	AC024619.1	359.5
ENSG00000238008.1	COX6CP10	224
ENSG00000238009.5	AL627309.1	985.4
ENSG00000238010.1	AL161908.2	394
ENSG00000238012.1	AC114752.1	289
ENSG00000238013.1	AC109583.1	268
ENSG00000238015.2	AC104837.2	424
ENSG00000238018.2	AC093110.1	728
ENSG00000238019.1	AL360169.1	143
ENSG00000238020.1	HTR3E-AS1	515
ENSG00000238021.5	ARMC4P1	675
ENSG00000238022.1	AL390730.2	605.5
ENSG00000238024.1	DDX39BP2	258
ENSG00000238025.1	ZDHHC4P1	1035
ENSG00000238026.1	AC117434.1	836
ENSG00000238029.1	AC012493.1	760
ENSG00000238031.1	AC090505.2	464
ENSG00000238032.1	AC245047.7	293
ENSG00000238033.1	AC002480.4	2592
ENSG00000238034.1	AL109807.1	569
ENSG00000238035.7	AC138035.1	913.666666666667
ENSG00000238037.1	OOSP1P1	274
ENSG00000238038.1	ATP6V0E1P3	246
ENSG00000238039.1	AC244197.2	655
ENSG00000238040.1	SALL4P2	2910
ENSG00000238041.3	AP004245.1	259
ENSG00000238042.4	LINC02257	662.5
ENSG00000238043.1	AC024559.1	566
ENSG00000238045.8	AC009133.1	1011.8
ENSG00000238046.1	MTND5P22	195
ENSG00000238047.1	MTND1P30	901
ENSG00000238048.1	ART2P	822
ENSG00000238049.2	Z92846.1	268
ENSG00000238051.1	ISCUP1	448
ENSG00000238054.1	AL691515.2	466
ENSG00000238055.1	Z98742.3	326
ENSG00000238057.7	ZEB2-AS1	685.692307692308
ENSG00000238058.1	AL355574.1	311
ENSG00000238059.1	HSPE1P21	308
ENSG00000238061.2	AL356273.2	973
ENSG00000238062.4	SPATA3-AS1	1085.57142857143
ENSG00000238063.1	LINC01685	1084.25
ENSG00000238065.1	AC010740.1	684
ENSG00000238066.1	AC005002.2	269
ENSG00000238067.1	XKRYP1	492
ENSG00000238069.1	RPLP0P7	667
ENSG00000238072.1	AC009244.1	258
ENSG00000238073.1	RBMY2HP	720
ENSG00000238074.4	TSPY9P	945
ENSG00000238075.1	RPSAP32	526
ENSG00000238076.1	MRPL48P1	636
ENSG00000238077.1	NMNAT1P3	888
ENSG00000238078.1	LINC01352	962
ENSG00000238079.1	AL356121.1	156
ENSG00000238081.1	AC099063.2	662
ENSG00000238082.1	AC009948.2	713
ENSG00000238083.6	LRRC37A2	4642.66666666667
ENSG00000238084.4	AL031284.1	478
ENSG00000238085.1	AL590682.1	344
ENSG00000238086.5	PPP1R26P1	3613
ENSG00000238087.3	FMO8P	1600
ENSG00000238088.1	OFD1P7Y	1155
ENSG00000238090.1	AC006195.1	923
ENSG00000238092.1	CEACAMP6	574
ENSG00000238094.1	AC245036.4	319
ENSG00000238097.1	LINC02037	1195
ENSG00000238098.7	ABCA17P	1586.14285714286
ENSG00000238099.2	LINC01625	1690
ENSG00000238102.1	AL080248.1	388
ENSG00000238103.4	RPL9P7	580
ENSG00000238105.6	GOLGA2P5	3363.85714285714
ENSG00000238107.1	AC245100.6	1918
ENSG00000238108.1	AL139135.2	433
ENSG00000238109.1	AC004893.1	1393
ENSG00000238110.1	AL353572.2	748
ENSG00000238111.1	AC066692.1	457
ENSG00000238113.5	LINC01410	1279.33333333333
ENSG00000238116.2	Z95327.2	1873
ENSG00000238117.1	AP000844.2	509
ENSG00000238118.1	SLC25A24P2	510
ENSG00000238120.1	LINC01589	548
ENSG00000238121.4	LINC00426	722.111111111111
ENSG00000238122.1	AL359258.1	2481
ENSG00000238123.1	MID1IP1-AS1	376
ENSG00000238124.1	AC114501.3	164
ENSG00000238125.1	SLC9A3P2	2021
ENSG00000238129.4	AL121904.1	802
ENSG00000238131.1	AC073521.1	625
ENSG00000238132.2	CASC4P1	1312
ENSG00000238133.5	MAP3K20-AS1	1186.66666666667
ENSG00000238135.1	USP9YP10	628
ENSG00000238137.2	ARPC3P2	533
ENSG00000238138.1	AC027124.2	105
ENSG00000238139.2	AL590559.1	374
ENSG00000238140.1	AC104170.2	678
ENSG00000238141.2	BRWD1-AS1	691
ENSG00000238142.1	BX284668.5	362.666666666667
ENSG00000238143.1	AL161631.1	486
ENSG00000238145.2	AL731892.1	1192
ENSG00000238149.1	AC104978.1	391
ENSG00000238150.1	AC008753.1	284
ENSG00000238151.1	MLLT10P1	262
ENSG00000238152.2	AC092865.3	1026
ENSG00000238153.1	Z99755.1	380
ENSG00000238154.1	USP9YP4	1745
ENSG00000238156.1	AL445465.2	461
ENSG00000238158.5	AL391422.2	354
ENSG00000238160.1	AC116366.2	586
ENSG00000238161.1	OR7E117P	1112
ENSG00000238162.1	AC009237.11	265
ENSG00000238164.5	AL139246.5	1772.66666666667
ENSG00000238165.1	AC007560.1	237
ENSG00000238166.2	AC022748.1	293.5
ENSG00000238168.5	AC137055.1	395
ENSG00000238169.1	LINC01053	771
ENSG00000238171.1	AC068196.1	833
ENSG00000238172.2	RPS2P35	897
ENSG00000238173.1	RPL39P6	150
ENSG00000238176.1	AL390061.1	293
ENSG00000238178.5	AC078993.1	627.666666666667
ENSG00000238180.1	AC017079.2	485
ENSG00000238181.2	AHCYP2	1300
ENSG00000238183.2	RPS27P5	244
ENSG00000238184.1	CD81-AS1	1315.5
ENSG00000238185.1	AL353680.1	337
ENSG00000238186.1	AL603839.2	546
ENSG00000238188.1	AL049733.1	603
ENSG00000238189.2	ENOX1-AS2	609
ENSG00000238190.1	HMGB1P15	435
ENSG00000238191.3	CLUHP1	1190
ENSG00000238192.1	BX284656.2	498
ENSG00000238193.1	AC112656.1	1415
ENSG00000238194.1	AL121908.1	666.5
ENSG00000238195.1	AL021153.1	308
ENSG00000238197.4	PAXBP1-AS1	2316
ENSG00000238198.1	AL357055.3	2459
ENSG00000238199.1	UBE2V2P3	437
ENSG00000238200.1	MGAT2P2	797
ENSG00000238201.1	AC114752.2	404
ENSG00000238202.1	AC002465.1	349
ENSG00000238205.2	MPC1L	571
ENSG00000238207.1	AC009312.1	592
ENSG00000238208.1	NA	NA
ENSG00000238210.2	AC234771.5	497.5
ENSG00000238211.1	POLR2LP1	187
ENSG00000238212.2	LINC02096	953
ENSG00000238213.1	TARDBPP2	1231
ENSG00000238215.1	AL513185.3	1300
ENSG00000238217.4	LINC01877	1058.25
ENSG00000238220.1	AP000275.1	390
ENSG00000238221.1	AL139095.4	500
ENSG00000238222.3	MKRN4P	1521
ENSG00000238223.1	AL121878.1	859
ENSG00000238224.1	AC104462.2	271
ENSG00000238225.1	CRIP1P2	228
ENSG00000238227.6	TMEM250	1768.8
ENSG00000238228.1	OR7E7P	1012
ENSG00000238230.1	LINC00391	1844
ENSG00000238231.2	AL512288.2	367
ENSG00000238232.1	AL356364.1	182
ENSG00000238235.1	TSPY11P	1045
ENSG00000238236.1	MTCYBP14	715
ENSG00000238241.1	CCR12P	998
ENSG00000238242.1	AC097066.1	683
ENSG00000238243.3	OR2W3	945
ENSG00000238244.3	GABARAPL3	354
ENSG00000238245.2	MYO5BP2	1277
ENSG00000238246.1	AC069549.1	499
ENSG00000238247.1	AC006210.2	1545
ENSG00000238249.2	HMGN2P17	743
ENSG00000238250.1	ST6GAL2-IT1	388
ENSG00000238251.2	AL133477.1	514
ENSG00000238254.3	AC008496.1	295
ENSG00000238256.1	MTND5P20	143
ENSG00000238257.1	AP000244.1	201
ENSG00000238258.1	AL121748.2	781
ENSG00000238259.1	AC067940.1	300
ENSG00000238260.1	AL513320.1	622
ENSG00000238262.1	NTM-IT	373
ENSG00000238263.1	RPL21P88	436
ENSG00000238265.1	LINC00317	612
ENSG00000238266.1	LINC00707	3070
ENSG00000238267.1	AC104850.1	476
ENSG00000238268.2	NA	NA
ENSG00000238269.7	PAGE2B	474.5
ENSG00000238270.1	AL591504.1	414
ENSG00000238271.2	IFNWP19	566
ENSG00000238272.1	AL139142.1	677
ENSG00000238273.3	AC108058.1	1412.5
ENSG00000238275.2	HOMER2P2	847
ENSG00000238276.4	AL354863.1	466.25
ENSG00000238277.1	AC068483.1	660
ENSG00000238278.3	ALG1L6P	758
ENSG00000238279.1	BX470102.1	531
ENSG00000238280.1	AL133417.1	688
ENSG00000238282.1	AL121781.1	168
ENSG00000238283.3	TBC1D3P1	1693
ENSG00000238284.1	LINC01448	1171
ENSG00000238285.1	MRPL50P2	482
ENSG00000238286.1	SLC35E1P1	864
ENSG00000238287.1	AL603839.3	605
ENSG00000238288.1	MTND3P23	347
ENSG00000238290.1	AL034417.2	2044
ENSG00000238291.1	AL391704.3	831
ENSG00000238295.1	snoU13	104
ENSG00000238297.2	U3	192
ENSG00000238300.1	SNORD121B	81
ENSG00000238302.1	RNU7-120P	63
ENSG00000238304.1	RNU7-50P	62
ENSG00000238311.1	SNORD13E	104
ENSG00000238316.1	snoU13	104
ENSG00000238317.2	SNORD11	84
ENSG00000238320.1	NA	NA
ENSG00000238323.1	NA	NA
ENSG00000238324.1	RN7SKP198	306
ENSG00000238326.1	snoU13	104
ENSG00000238340.1	NA	NA
ENSG00000238344.1	SNORD126	77
ENSG00000238347.1	NA	NA
ENSG00000238357.1	RNU7-148P	62
ENSG00000238358.2	AC004969.1	578
ENSG00000238362.1	NA	NA
ENSG00000238363.1	SNORA13	133
ENSG00000238364.1	RNU7-140P	60
ENSG00000238365.2	RNU7-57P	60
ENSG00000238366.1	Y_RNA	101
ENSG00000238367.1	MIR2113	91
ENSG00000238370.1	RNU7-103P	60
ENSG00000238371.1	snoU13	104
ENSG00000238372.1	snoU13	105
ENSG00000238374.1	RNU7-180P	63
ENSG00000238379.1	RNA5SP103	118
ENSG00000238380.1	RNU7-165P	60
ENSG00000238382.1	RNU6-1211P	105
ENSG00000238385.1	NA	NA
ENSG00000238386.1	RNU7-48P	63
ENSG00000238387.1	snoU13	104
ENSG00000238390.1	SNORA81	177
ENSG00000238391.1	RNA5SP233	113
ENSG00000238392.1	NA	NA
ENSG00000238393.1	NA	NA
ENSG00000238399.1	MIR2053	91
ENSG00000238405.1	RNA5SP311	116
ENSG00000238406.1	RNU7-171P	62
ENSG00000238410.1	snoU109	135
ENSG00000238411.1	NA	NA
ENSG00000238412.2	NA	NA
ENSG00000238417.1	RNU7-63P	62
ENSG00000238419.1	RNU7-186P	63
ENSG00000238420.1	RNU6-437P	95
ENSG00000238423.1	SNORD42B	67
ENSG00000238424.1	NA	NA
ENSG00000238426.1	Y_RNA	102
ENSG00000238427.1	RNU7-136P	69
ENSG00000238431.1	RNU7-157P	66
ENSG00000238440.1	snoU13	104
ENSG00000238441.1	RNU7-130P	62
ENSG00000238442.1	NA	NA
ENSG00000238443.1	Y_RNA	95
ENSG00000238444.1	RNU6-893P	100
ENSG00000238446.1	RNU7-38P	60
ENSG00000238447.1	RNU7-134P	64
ENSG00000238448.1	NA	NA
ENSG00000238449.2	NA	NA
ENSG00000238452.1	RNU7-144P	76
ENSG00000238456.1	RNU6-1014P	103
ENSG00000238457.1	RNU7-169P	61
ENSG00000238460.1	NA	NA
ENSG00000238468.1	RNU7-14P	62
ENSG00000238469.1	NA	NA
ENSG00000238470.1	NA	NA
ENSG00000238478.1	RNU6-498P	107
ENSG00000238482.1	RNU6-1208P	107
ENSG00000238485.1	snoU13	104
ENSG00000238489.1	RNU6-749P	107
ENSG00000238490.1	Y_RNA	113
ENSG00000238493.1	RNU6-221P	99
ENSG00000238498.1	SNORD13P1	104
ENSG00000238500.1	RNU7-87P	62
ENSG00000238503.1	SNORD18	70
ENSG00000238504.1	NA	NA
ENSG00000238508.1	NA	NA
ENSG00000238509.1	RNU6-104P	107
ENSG00000238512.1	NA	NA
ENSG00000238516.1	Y_RNA	101
ENSG00000238517.1	MIR1270	83
ENSG00000238518.1	NA	NA
ENSG00000238519.1	U8	133
ENSG00000238523.1	RNU7-107P	61
ENSG00000238529.1	RNU6-599P	107
ENSG00000238531.1	SNORD105B	79
ENSG00000238532.1	NA	NA
ENSG00000238540.1	RNU7-93P	61
ENSG00000238542.1	RNU7-104P	79
ENSG00000238551.1	RNU6-1193P	107
ENSG00000238553.1	NA	NA
ENSG00000238554.1	RNU1-88P	128
ENSG00000238558.1	RNU7-21P	62
ENSG00000238560.1	Y_RNA	102
ENSG00000238561.1	RNU6ATAC28P	118
ENSG00000238562.1	RNU7-159P	62
ENSG00000238570.1	snoU13	103
ENSG00000238575.1	snoU109	135
ENSG00000238578.1	SNORD4A	72
ENSG00000238584.1	RNU7-167P	62
ENSG00000238585.1	Y_RNA	114
ENSG00000238590.1	RNU7-54P	62
ENSG00000238593.1	NA	NA
ENSG00000238594.1	snoU13	103
ENSG00000238597.1	SNORD4B	72
ENSG00000238604.1	NA	NA
ENSG00000238606.1	RNU7-7P	62
ENSG00000238607.1	NA	NA
ENSG00000238609.1	RNU7-94P	63
ENSG00000238610.1	RNU7-26P	63
ENSG00000238616.1	RNU6-300P	104
ENSG00000238619.1	RNU6-775P	96
ENSG00000238621.1	NA	NA
ENSG00000238622.1	SNORD97	142
ENSG00000238623.2	NA	NA
ENSG00000238627.1	RNA5SP489	109
ENSG00000238628.1	snoU13	104
ENSG00000238632.1	RNU7-126P	62
ENSG00000238634.1	NA	NA
ENSG00000238644.1	NA	NA
ENSG00000238645.1	snoU13	103
ENSG00000238648.1	NA	NA
ENSG00000238649.1	SNORD42A	64
ENSG00000238650.1	SNORD54	67
ENSG00000238653.1	RNU7-62P	62
ENSG00000238658.1	RNU6-625P	107
ENSG00000238660.1	NA	NA
ENSG00000238669.1	RNU6-333P	107
ENSG00000238672.1	NA	NA
ENSG00000238680.1	RNU6-1037P	107
ENSG00000238685.1	ACA64	127
ENSG00000238694.1	snoU13	104
ENSG00000238697.1	RNU6-261P	102
ENSG00000238698.1	RNU7-147P	62
ENSG00000238704.1	RNU7-97P	62
ENSG00000238705.1	MIR1976	52
ENSG00000238707.1	SNORD2	69
ENSG00000238709.1	RNU7-56P	62
ENSG00000238711.1	RNY4P25	96
ENSG00000238713.1	Y_RNA	113
ENSG00000238716.1	NA	NA
ENSG00000238719.1	RNU7-96P	64
ENSG00000238721.1	RNU7-194P	63
ENSG00000238723.1	Y_RNA	102
ENSG00000238724.1	snoU13	104
ENSG00000238726.1	NA	NA
ENSG00000238728.1	MIR1972-1	77
ENSG00000238730.1	RNU7-164P	62
ENSG00000238731.1	RNU7-90P	62
ENSG00000238735.1	RNU7-113P	62
ENSG00000238737.1	NA	NA
ENSG00000238738.1	NA	NA
ENSG00000238741.1	SCARNA7	330
ENSG00000238742.1	NA	NA
ENSG00000238745.1	snoU13	104
ENSG00000238749.1	Y_RNA	112
ENSG00000238750.1	RNU7-27P	62
ENSG00000238754.1	SCARNA18B	135
ENSG00000238755.3	LINC02006	1098
ENSG00000238758.1	NA	NA
ENSG00000238759.1	RNU7-155P	63
ENSG00000238761.1	snoU13	104
ENSG00000238764.1	snoU13	104
ENSG00000238765.1	RNA5SP57	123
ENSG00000238766.2	NA	NA
ENSG00000238773.1	NA	NA
ENSG00000238774.1	NA	NA
ENSG00000238777.1	RNU7-141P	62
ENSG00000238778.1	RNU7-80P	61
ENSG00000238782.1	RNU7-9P	62
ENSG00000238783.1	Y_RNA	105
ENSG00000238785.1	RNU7-92P	76
ENSG00000238787.2	NA	NA
ENSG00000238788.1	RNU7-182P	62
ENSG00000238789.1	RNU7-152P	64
ENSG00000238793.1	SNORD124	104
ENSG00000238795.1	SCARNA12	270
ENSG00000238797.1	Y_RNA	100
ENSG00000238803.1	NA	NA
ENSG00000238804.1	snoU13	104
ENSG00000238808.1	RNU7-102P	62
ENSG00000238812.1	RNU7-127P	62
ENSG00000238813.1	Y_RNA	104
ENSG00000238819.1	SNORD11	85
ENSG00000238823.1	NA	NA
ENSG00000238825.1	RNU1-13P	162
ENSG00000238826.1	NA	NA
ENSG00000238827.1	NA	NA
ENSG00000238829.1	RNU7-45P	63
ENSG00000238830.1	RNU7-46P	62
ENSG00000238832.1	snoU109	145
ENSG00000238833.1	RNU1-131P	161
ENSG00000238835.1	SCARNA18	134
ENSG00000238836.1	NA	NA
ENSG00000238837.3	LINC02031	592
ENSG00000238840.1	U8	133
ENSG00000238842.1	RNU7-106P	67
ENSG00000238844.1	NA	NA
ENSG00000238845.1	Y_RNA	113
ENSG00000238854.1	SNORD5	75
ENSG00000238861.1	NA	NA
ENSG00000238862.1	SNORD19B	84
ENSG00000238870.1	NA	NA
ENSG00000238875.1	RN7SKP210	261
ENSG00000238876.1	NA	NA
ENSG00000238880.1	RNU7-59P	61
ENSG00000238882.1	RNU6-329P	107
ENSG00000238884.1	RNU7-85P	63
ENSG00000238886.1	SNORD121A	82
ENSG00000238890.1	NA	NA
ENSG00000238898.1	RNU1-80P	161
ENSG00000238901.1	snoU13	104
ENSG00000238902.1	snoU13	104
ENSG00000238904.1	RNU7-34P	64
ENSG00000238906.1	snoU13	105
ENSG00000238908.1	RNA5SP484	111
ENSG00000238909.1	NA	NA
ENSG00000238911.1	NA	NA
ENSG00000238912.1	Y_RNA	102
ENSG00000238913.1	RNU7-196P	62
ENSG00000238917.1	SNORD10	142
ENSG00000238921.2	NA	NA
ENSG00000238923.1	RNU7-1	63
ENSG00000238924.2	RNU7-82P	62
ENSG00000238926.1	Y_RNA	101
ENSG00000238933.1	Y_RNA	112
ENSG00000238934.1	ACA64	129
ENSG00000238936.1	SNORD65B	73
ENSG00000238941.1	RNU6-953P	107
ENSG00000238942.1	SNORD2	69
ENSG00000238943.1	Y_RNA	110
ENSG00000238949.1	RNU7-66P	62
ENSG00000238950.1	RNU7-173P	76
ENSG00000238952.1	NA	NA
ENSG00000238957.1	NA	NA
ENSG00000238958.1	NA	NA
ENSG00000238959.1	RNU7-19P	66
ENSG00000238961.1	SNORA47	138
ENSG00000238962.1	RNU7-176P	62
ENSG00000238963.2	U8	131
ENSG00000238964.1	RNU7-125P	62
ENSG00000238965.1	RNA5SP351	109
ENSG00000238966.1	SNORD112	72
ENSG00000238971.1	NA	NA
ENSG00000238976.1	NA	NA
ENSG00000238980.2	NA	NA
ENSG00000238987.1	RNU7-133P	62
ENSG00000238997.1	NA	NA
ENSG00000238998.1	RNU7-187P	68
ENSG00000239001.1	RNU6-420P	107
ENSG00000239002.3	SCARNA10	330
ENSG00000239003.1	RNU7-88P	63
ENSG00000239005.1	ACA64	127
ENSG00000239006.2	NA	NA
ENSG00000239007.1	RNU7-95P	64
ENSG00000239008.1	ACA64	127
ENSG00000239010.1	RNU7-74P	62
ENSG00000239014.1	SNORD108	71
ENSG00000239021.1	RNA5SP246	119
ENSG00000239022.1	NA	NA
ENSG00000239023.1	RNU1-98P	160
ENSG00000239028.1	NA	NA
ENSG00000239030.1	RNU6-956P	103
ENSG00000239035.1	snoU13	104
ENSG00000239036.1	NA	NA
ENSG00000239039.1	SNORD13	104
ENSG00000239040.1	Y_RNA	103
ENSG00000239041.1	snoU13	104
ENSG00000239043.1	SNORD127	86
ENSG00000239050.1	NA	NA
ENSG00000239053.1	RNU7-138P	64
ENSG00000239057.1	MIR500B	79
ENSG00000239069.1	Y_RNA	102
ENSG00000239075.1	RNU6-274P	107
ENSG00000239078.1	RNU7-55P	62
ENSG00000239079.1	snoU13	104
ENSG00000239080.1	snoU13	104
ENSG00000239081.1	RNU7-24P	62
ENSG00000239082.1	RNU7-170P	61
ENSG00000239093.1	snoU13	105
ENSG00000239096.1	snoU13	104
ENSG00000239099.1	RNU7-23P	62
ENSG00000239101.1	NA	NA
ENSG00000239102.1	RNU7-185P	60
ENSG00000239105.1	RNU7-73P	63
ENSG00000239106.1	Y_RNA	103
ENSG00000239107.1	NA	NA
ENSG00000239108.1	RNU6-1132P	107
ENSG00000239112.1	SNORD123	70
ENSG00000239115.1	RNU7-67P	62
ENSG00000239118.1	MIR1972-2	77
ENSG00000239119.1	RNU7-119P	63
ENSG00000239120.1	NA	NA
ENSG00000239122.1	RNU2-11P	187
ENSG00000239127.1	SNORD125	96
ENSG00000239128.1	SNORD13P3	104
ENSG00000239129.1	snoU13	104
ENSG00000239131.1	NA	NA
ENSG00000239137.1	snoU13	104
ENSG00000239138.1	NA	NA
ENSG00000239142.1	U8	136
ENSG00000239143.1	Y_RNA	102
ENSG00000239148.1	U8	133
ENSG00000239149.1	SNORA59A	152
ENSG00000239151.1	RNU7-195P	62
ENSG00000239152.1	RNA5SP310	116
ENSG00000239153.1	snoU13	104
ENSG00000239158.1	NA	NA
ENSG00000239160.1	NA	NA
ENSG00000239163.1	NA	NA
ENSG00000239167.1	NA	NA
ENSG00000239168.1	RNU7-197P	62
ENSG00000239169.1	SNORD109B	67
ENSG00000239175.1	RNU6-1218P	108
ENSG00000239179.1	NA	NA
ENSG00000239180.1	Y_RNA	95
ENSG00000239181.1	NA	NA
ENSG00000239182.1	SNORA35	128
ENSG00000239183.1	SNORA84	133
ENSG00000239184.1	RNA5SP269	137
ENSG00000239185.1	RNU7-190P	61
ENSG00000239189.1	RNU6-634P	106
ENSG00000239190.1	RNU6-717P	104
ENSG00000239192.1	NA	NA
ENSG00000239194.1	RNU1-123P	160
ENSG00000239195.1	SNORD5	73
ENSG00000239197.1	snoU109	143
ENSG00000239198.1	RPL5P22	884
ENSG00000239199.1	RPL21P6	504
ENSG00000239200.1	CR383656.1	377
ENSG00000239201.1	AC025164.1	478
ENSG00000239202.3	RN7SL499P	276
ENSG00000239203.1	AC093484.1	477
ENSG00000239205.1	LINC02023	1948
ENSG00000239207.2	GAPDHP39	979
ENSG00000239210.2	RPS26P55	356
ENSG00000239211.3	RN7SL563P	298
ENSG00000239212.2	RPL6P7	853
ENSG00000239213.4	NCK1-AS1	877.666666666667
ENSG00000239215.1	AC117503.1	394
ENSG00000239216.1	AL139420.2	410
ENSG00000239218.2	RPS20P22	837.5
ENSG00000239219.2	AC008040.1	2383.25
ENSG00000239221.3	RN7SL442P	320
ENSG00000239223.3	AC026254.2	371
ENSG00000239224.3	RN7SL546P	290
ENSG00000239225.1	TTTY23	512
ENSG00000239226.1	MRPS17P3	385
ENSG00000239227.1	AC069439.1	167
ENSG00000239228.3	RN7SL578P	283
ENSG00000239238.1	MEMO1P3	302
ENSG00000239246.3	AC008026.1	447
ENSG00000239247.3	RN7SL589P	310
ENSG00000239249.3	RN7SL757P	301
ENSG00000239250.3	RN7SL271P	295
ENSG00000239253.1	RPS4XP23	237
ENSG00000239254.1	AC009220.2	1751
ENSG00000239255.1	AC007620.1	25
ENSG00000239256.1	AC005412.2	341
ENSG00000239257.1	RPL23AP1	471
ENSG00000239261.1	RPL31P41	372
ENSG00000239263.1	RBM43P1	1081
ENSG00000239264.7	TXNDC5	1653.2
ENSG00000239265.4	CLRN1-AS1	2134
ENSG00000239268.2	AC092691.1	554
ENSG00000239269.1	RPSAP4	888
ENSG00000239272.1	RPL21P10	490
ENSG00000239275.1	NA	NA
ENSG00000239279.3	RN7SL184P	297
ENSG00000239280.1	AC108693.1	432
ENSG00000239281.2	RPS29P2	136
ENSG00000239282.6	CASTOR1	845.785714285714
ENSG00000239288.1	AC063923.1	1619
ENSG00000239291.1	AC002558.1	803
ENSG00000239293.1	OR9P1P	281
ENSG00000239300.4	AC080162.1	376.5
ENSG00000239304.1	DNM1P48	439
ENSG00000239305.5	RNF103	2094
ENSG00000239306.4	RBM14	946.111111111111
ENSG00000239311.1	AC092916.1	411
ENSG00000239314.1	MORC1-AS1	564
ENSG00000239315.4	RPL19P13	583
ENSG00000239316.3	RN7SL11P	293
ENSG00000239317.1	AC091959.1	238
ENSG00000239319.3	RN7SL854P	295
ENSG00000239320.1	RPS29P26	171
ENSG00000239322.1	ATP6V1B1-AS1	1036
ENSG00000239323.1	AL163973.1	577
ENSG00000239327.1	AL163195.1	348
ENSG00000239332.4	LINC01119	1145
ENSG00000239333.3	RN7SL658P	303
ENSG00000239335.4	LLPH-AS1	623
ENSG00000239344.1	AC090686.1	749
ENSG00000239345.2	HNRNPA1P26	1092
ENSG00000239350.1	AC105265.1	179
ENSG00000239351.1	NPM1P29	803
ENSG00000239353.1	NA	NA
ENSG00000239354.1	RPS17P15	349
ENSG00000239356.3	RN7SL309P	286
ENSG00000239365.2	AL590326.1	334
ENSG00000239367.2	RN7SL477P	286
ENSG00000239373.3	NA	NA
ENSG00000239374.1	AC090013.1	480
ENSG00000239377.1	AC073111.1	420
ENSG00000239381.4	AC125613.1	768.25
ENSG00000239382.9	ALKBH6	928.157894736842
ENSG00000239383.1	AC108724.1	352
ENSG00000239388.7	ASB14	2421
ENSG00000239389.6	PCDHA13	4190.33333333333
ENSG00000239390.3	RN7SL87P	288
ENSG00000239392.2	AL354989.2	1540
ENSG00000239393.1	AC146507.1	354
ENSG00000239395.1	AC118470.1	472
ENSG00000239396.3	RN7SL414P	294
ENSG00000239397.1	AC084878.1	648
ENSG00000239398.3	RN7SL342P	294
ENSG00000239402.3	CYP4F62P	1073.33333333333
ENSG00000239405.1	TMED10P2	612
ENSG00000239407.4	Z68871.1	786
ENSG00000239408.1	AC108751.1	363
ENSG00000239412.1	RPL21P71	459
ENSG00000239413.1	RPS27P23	251
ENSG00000239415.1	AP001469.3	1350
ENSG00000239419.3	RN7SL535P	296
ENSG00000239426.4	OR8F1P	930
ENSG00000239428.2	GM2AP2	562
ENSG00000239429.1	AF274854.1	615
ENSG00000239432.1	AF186996.4	377
ENSG00000239435.2	KCNMB3P1	1848
ENSG00000239437.3	RN7SL752P	287
ENSG00000239438.1	RPS26P48	339
ENSG00000239439.1	RFKP2	477
ENSG00000239440.4	LINC02008	1237.5
ENSG00000239443.1	PABPC1P10	381
ENSG00000239445.4	ST3GAL6-AS1	654
ENSG00000239446.1	AC004882.2	244
ENSG00000239453.1	SIDT1-AS1	465
ENSG00000239454.1	LINC02047	1371
ENSG00000239455.1	AC074043.1	1776
ENSG00000239462.1	AC091212.1	395
ENSG00000239464.3	RN7SL691P	301
ENSG00000239465.1	AC090543.1	485
ENSG00000239466.3	RN7SL552P	276
ENSG00000239467.4	AC007405.3	610.5
ENSG00000239468.3	RN7SL569P	288
ENSG00000239470.3	AC011979.1	483
ENSG00000239471.3	RN7SL584P	297
ENSG00000239472.3	RN7SL221P	281
ENSG00000239473.1	RPL7P38	739
ENSG00000239474.5	KLHL41	1171.66666666667
ENSG00000239480.1	AC073517.1	541
ENSG00000239481.1	RPS3AP41	778
ENSG00000239482.5	AC112487.1	758
ENSG00000239483.1	AC023598.1	361
ENSG00000239486.1	AC091390.3	338
ENSG00000239490.1	RPS4XP18	763
ENSG00000239494.2	RN7SL333P	297
ENSG00000239498.1	AC019211.1	754
ENSG00000239500.2	NA	NA
ENSG00000239503.1	MARK2P8	952
ENSG00000239504.3	RN7SL583P	287
ENSG00000239508.1	PLCH1-AS1	1308
ENSG00000239510.2	AL135752.1	471
ENSG00000239511.2	POM121L7P	2404
ENSG00000239513.4	LINC01210	748
ENSG00000239516.1	FLYWCH1P1	1874
ENSG00000239517.1	AC116337.2	156
ENSG00000239519.1	CADM2-AS1	2656
ENSG00000239521.6	GATS	1453.54545454545
ENSG00000239523.4	MYLK-AS1	638.333333333333
ENSG00000239524.2	RPL32P34	400
ENSG00000239525.1	RPL30P5	336
ENSG00000239527.1	RPS23P7	444
ENSG00000239528.1	RPS14P8	369
ENSG00000239532.1	AC108022.1	478
ENSG00000239533.5	GOLGA2P2Y	1283
ENSG00000239539.1	HMGN1P20	300
